,season,season_elo,team_id
4935,2013,1678.5242908823816,1267
4936,2014,1538.5554540798748,1267
4937,2015,1432.3059848332362,1267
4938,2016,1418.1985214616886,1267
4939,2017,1539.7296614257825,1267
4940,2018,1621.8987192839206,1267
4941,1985,1574.7519243767208,1268
4942,1986,1638.7844688475834,1268
4943,1987,1627.5215931990285,1268
4944,1988,1589.482595810386,1268
4945,1989,1610.618912650432,1268
4946,1990,1600.488006135967,1268
4947,1991,1639.1540017974985,1268
4948,1992,1704.0170098672472,1268
4949,1993,1700.917660055418,1268
4950,1994,1694.4246397631869,1268
4951,1995,1751.9254040335834,1268
4952,1996,1847.8783374279712,1268
4953,1997,1885.0456750184894,1268
4954,1998,1858.8207410034129,1268
4955,1999,1942.6396139075205,1268
4956,2000,1999.0440784344705,1268
4957,2001,1990.2106320987173,1268
4958,2002,2029.647643533616,1268
4959,2003,2074.2398062144025,1268
4960,2004,1994.7956172496185,1268
4961,2005,1919.9543290084173,1268
4962,2006,1849.358189541841,1268
4963,2007,1843.9152921884313,1268
4964,2008,1878.5199973749613,1268
4965,2009,1825.5180447220223,1268
4966,2010,1812.522206145551,1268
4967,2011,1897.8812179948368,1268
4968,2012,1802.9055148254374,1268
4969,2013,1797.8350553260816,1268
4970,2014,1808.8365311583343,1268
4971,2015,1824.0388501083592,1268
4972,2016,1902.6429596492042,1268
4973,2017,1918.4193845974967,1268
4974,2018,1849.7030044435091,1268
4975,1985,1457.2892979599453,1269
4976,1986,1439.6207902756964,1269
4977,1987,1383.7978889969227,1269
4978,1988,1406.5869285142585,1269
4979,1989,1363.9808783033227,1269
4980,1990,1424.5498665809164,1269
4981,1991,1540.3660048778088,1269
4982,1992,1648.6261988747353,1269
4983,1993,1769.7881478113761,1269
4984,1994,1827.4608735799004,1269
4985,1995,1925.0588494741519,1269
4986,1996,1998.4995712761545,1269
4987,1997,1944.7546109227294,1269
4988,1998,1855.426746015721,1269
4989,1999,1797.1132352385266,1269
4990,2000,1721.8104891657138,1269
4991,2001,1643.6142240796955,1269
4992,2002,1696.4973574611904,1269
4993,2003,1622.7447621118195,1269
4994,2004,1549.8535246801714,1269
4995,2005,1482.9268616190302,1269
4996,2006,1545.017629265293,1269
4997,2007,1603.2788667807113,1269
4998,2008,1699.6401509397754,1269
4999,2009,1669.7152594993813,1269
5000,2010,1580.438435317719,1269
5001,2011,1558.4091935839779,1269
5002,2012,1573.0935526285418,1269
5003,2013,1657.646359327215,1269
5004,2014,1774.2705808434812,1269
5005,2015,1741.375175598308,1269
5006,2016,1660.96294025608,1269
5007,2017,1618.6726845027326,1269
5008,2018,1504.7893543386938,1269
5009,1985,1483.5118140900954,1270
5010,1986,1516.0978024143142,1270
5011,1987,1570.9689178361791,1270
5012,1988,1486.0600945015333,1270
5013,1989,1441.4291184518268,1270
5014,1990,1419.8540141158137,1270
5015,1991,1416.8219717002635,1270
5016,1992,1344.337910865585,1270
5017,1993,1235.2872648234304,1270
5018,1994,1284.5543402117764,1270
5019,1995,1343.0665904897364,1270
5020,1996,1365.4626326710024,1270
5021,1997,1379.8826330459408,1270
5022,1998,1367.3605184309915,1270
5023,1999,1263.2481632421684,1270
5024,2000,1321.3431576469445,1270
5025,2001,1282.4304942254464,1270
5026,2002,1453.4436766541535,1270
5027,2003,1532.7085098037899,1270
5028,2004,1400.7855677696446,1270
5029,2005,1356.3684030774389,1270
5030,2006,1320.215895490562,1270
5031,2007,1340.8940404760592,1270
5032,2008,1334.1557755313518,1270
5033,2009,1350.0963708922466,1270
5034,2010,1282.1335641928295,1270
5035,2011,1311.8332387229054,1270
5036,2012,1364.0297871589896,1270
5037,2013,1424.693810026242,1270
5038,2014,1300.3030387422157,1270
5039,2015,1325.4995545067125,1270
5040,2016,1272.9954611754795,1270
5041,2017,1201.7546246440966,1270
5042,2018,1230.134890642903,1270
5043,1985,1373.4209788804208,1271
5044,1986,1247.421130605719,1271
5045,1987,1146.69128262666,1271
5046,1988,1102.834762913065,1271
5047,1989,1081.1225502952825,1271
5048,1990,1017.8288392222903,1271
5049,1991,1092.917868054245,1271
5050,1992,1037.0242535967857,1271
5051,1993,1017.5195890731185,1271
5052,1994,1108.8123188475972,1271
5053,1995,1199.2591005830475,1271
5054,1996,1214.6856605715786,1271
5055,1997,1162.2634508822555,1271
5056,1998,1169.294360819184,1271
5057,1999,1208.7311204641694,1271
5058,2000,1206.7246425921035,1271
5059,2001,1168.559105189342,1271
5060,2002,1184.5344171391991,1271
5061,2003,1120.0488690234247,1271
5062,2004,1063.1214224101402,1271
5063,2005,1029.4338744221784,1271
5064,2006,981.2681209789612,1271
5065,2007,990.6506362747533,1271
5066,2008,958.654920075334,1271
5067,2009,928.094669412852,1271
5068,2010,983.8066908127824,1271
5069,2011,1067.2987135582807,1271
5070,2012,1060.768887418217,1271
5071,2013,1029.851779428954,1271
5072,2014,1002.9394903884732,1271
5073,2015,1035.54243484883,1271
5074,2016,1212.9696221306801,1271
5075,2017,1177.8606424361687,1271
5076,2018,1074.2032477563541,1271
5077,1985,1586.941039339311,1272
5078,1986,1741.0637432002445,1272
5079,1987,1776.9416820064334,1272
5080,1988,1801.372218191388,1272
5081,1989,1732.4148317846932,1272
5082,1990,1770.1968509451542,1272
5083,1991,1733.6641765069917,1272
5084,1992,1710.2704406378527,1272
5085,1993,1733.4716982952432,1272
5086,1994,1726.0802327235906,1272
5087,1995,1679.2877328280906,1272
5088,1996,1782.9722993560285,1272
5089,1997,1769.6814953067915,1272
5090,1998,1759.884088120708,1272
5091,1999,1746.4328034159785,1272
5092,2000,1656.0849680314805,1272
5093,2001,1664.2185453884495,1272
5094,2002,1750.9118216785544,1272
5095,2003,1780.9232269301153,1272
5096,2004,1845.2249316336574,1272
5097,2005,1847.8388190265641,1272
5098,2006,1866.5840854336482,1272
5099,2007,1923.4437169246576,1272
5100,2008,2002.3672718507746,1272
5101,2009,2035.5367742867966,1272
5102,2010,2069.8774986799235,1272
5103,2011,1949.4334986713025,1272
5104,2012,1807.880432972884,1272
5105,2013,1870.582832485267,1272
5106,2014,1934.5299862005481,1272
5107,2015,1835.9634345612092,1272
5108,2016,1776.3808803195789,1272
5109,2017,1755.4671115525755,1272
5110,2018,1661.3185221743518,1272
5111,1985,1557.7363149457474,1273
5112,1986,1563.6342649985488,1273
5113,1987,1487.421379434383,1273
5114,1988,1405.9271318848735,1273
5115,1989,1389.4896419950526,1273
5116,1990,1327.7025112803078,1273
5117,1991,1210.3150672775405,1273
5118,1992,1182.8123622034386,1273
5119,1993,1283.4052536381512,1273
5120,1994,1251.7052252990227,1273
5121,1995,1246.6410037259707,1273
5122,1996,1330.571780852126,1273
5123,1997,1266.5739317117363,1273
5124,1998,1105.4215664957846,1273
5125,1999,1111.4749049387074,1273
5126,2000,1112.401817636402,1273
5127,2001,1189.1536712675818,1273
5128,2002,1245.1159978268693,1273
5129,2003,1234.549997782632,1273
5130,2004,1395.131402617908,1273
5131,2005,1364.0783373961099,1273
5132,2006,1337.8956536459395,1273
5133,2007,1277.7622558197895,1273
5134,2008,1265.656843267462,1273
5135,2009,1312.3730088097602,1273
5136,2010,1329.4299840625645,1273
5137,2011,1326.3605983685734,1273
5138,2012,1432.5268497413904,1273
5139,2013,1460.4230317770184,1273
5140,2014,1542.3346529282321,1273
5141,2015,1518.7548825789138,1273
5142,2016,1513.7945215555856,1273
5143,2017,1426.0579145032648,1273
5144,2018,1450.9117516030435,1273
5145,1986,1484.8563157530575,1274
5146,1987,1415.8898237498224,1274
5147,1988,1493.1442463416129,1274
5148,1989,1511.6387420504059,1274
5149,1990,1496.0457291581745,1274
5150,1991,1451.4200741347815,1274
5151,1992,1462.5768555321024,1274
5152,1993,1403.2473955897372,1274
5153,1994,1538.0525476271664,1274
5154,1995,1476.6151095104676,1274
5155,1996,1599.4023977751049,1274
5156,1997,1630.5794719667394,1274
5157,1998,1715.455850735297,1274
5158,1999,1760.3904239496296,1274
5159,2000,1815.9254596078533,1274
5160,2001,1801.2623844241464,1274
5161,2002,1802.8421232479873,1274
5162,2003,1793.284951926742,1274
5163,2004,1692.604354294764,1274
5164,2005,1661.1944678918355,1274
5165,2006,1663.9219213017363,1274
5166,2007,1707.3691599903564,1274
5167,2008,1729.620948245461,1274
5168,2009,1788.810856914489,1274
5169,2010,1818.168877175304,1274
5170,2011,1792.190518542565,1274
5171,2012,1778.6091838145603,1274
5172,2013,1839.3704280815116,1274
5173,2014,1885.5002133043224,1274
5174,2015,1849.1435243339151,1274
5175,2016,1857.4144721269959,1274
5176,2017,1897.4278430104694,1274
5177,2018,1889.5773965578574,1274
5178,1985,1519.5113961164154,1275
5179,1986,1587.3344507368838,1275
5180,1987,1620.5512741422158,1275
5181,1988,1490.781040969501,1275
5182,1989,1444.0363234101355,1275
5183,1990,1471.4160040531094,1275
5184,1991,1554.8124779617224,1275
5185,1992,1580.9249450882267,1275
5186,1993,1684.6244112647414,1275
5187,1994,1661.4642043898098,1275
5188,1995,1628.5238112495515,1275
5189,1996,1751.0616051927348,1275
5190,1997,1701.3350563139097,1275
5191,1998,1734.167076046761,1275
5192,1999,1653.2730142852133,1275
5193,2000,1709.664365996318,1275
5194,2001,1668.7760262252252,1275
5195,2002,1609.8327975899829,1275
5196,2003,1571.8008817935377,1275
5197,2004,1547.170557911123,1275
5198,2005,1628.161099784847,1275
5199,2006,1671.6704254691656,1275
5200,2007,1649.3377832547199,1275
5201,2008,1681.2988543930692,1275
5202,2009,1698.0282984181854,1275
5203,2010,1597.7755600112698,1275
5204,2011,1587.877908413091,1275
5205,2012,1542.2260601076728,1275
5206,2013,1467.285473371218,1275
5207,2014,1373.0951274728345,1275
5208,2015,1396.5442987561303,1275
5209,2016,1370.275937027795,1275
5210,2017,1384.849698064777,1275
5211,2018,1424.2689882926404,1275
5212,1985,1588.4782587512266,1276
5213,1986,1734.084001991571,1276
5214,1987,1761.032091556229,1276
5215,1988,1775.733589184985,1276
5216,1989,1872.5413763234333,1276
5217,1990,1901.199948201317,1276
5218,1991,1880.9548682639277,1276
5219,1992,1801.4874153109101,1276
5220,1993,1844.0661107202036,1276
5221,1994,1950.5218319431006,1276
5222,1995,1891.8310926892896,1276
5223,1996,1856.9071987560596,1276
5224,1997,1878.8369303399766,1276
5225,1998,1833.975421700567,1276
5226,1999,1875.2272393651945,1276
5227,2000,1782.161345325369,1276
5228,2001,1680.5845779411147,1276
5229,2002,1632.9089747161356,1276
5230,2003,1583.7603367469776,1276
5231,2004,1728.4485354640408,1276
5232,2005,1740.9375961740243,1276
5233,2006,1707.0963977553477,1276
5234,2007,1759.516212284046,1276
5235,2008,1704.1780841204613,1276
5236,2009,1703.1538215550468,1276
5237,2010,1734.7648512361648,1276
5238,2011,1777.320737209581,1276
5239,2012,1809.9144388820487,1276
5240,2013,1908.9643480693555,1276
5241,2014,1912.3558815563586,1276
5242,2015,1949.220148231844,1276
5243,2016,1831.2538391576895,1276
5244,2017,1841.7878736372256,1276
5245,2018,1995.5498771102655,1276
5246,1985,1599.6336842373212,1277
5247,1986,1666.8649218993585,1277
5248,1987,1661.4501227222431,1277
5249,1988,1610.3141753653756,1277
5250,1989,1614.5730896026141,1277
5251,1990,1645.4605180070835,1277
5252,1991,1774.4784373283107,1277
5253,1992,1854.23818172022,1277
5254,1993,1846.1014005095765,1277
5255,1994,1830.0107544622585,1277
5256,1995,1858.3364947708135,1277
5257,1996,1864.4894755726352,1277
5258,1997,1793.6047691983185,1277
5259,1998,1744.7285357791236,1277
5260,1999,1873.7164294817026,1277
5261,2000,2017.055684193388,1277
5262,2001,2062.4565195268065,1277
5263,2002,2031.9786934078302,1277
5264,2003,1947.406757791508,1277
5265,2004,1915.044975630427,1277
5266,2005,1911.8605857437146,1277
5267,2006,1933.592706627488,1277
5268,2007,1901.7401770640195,1277
5269,2008,1891.4852888268128,1277
5270,2009,1898.23795859298,1277
5271,2010,1955.6704516520458,1277
5272,2011,1942.2670095838407,1277
5273,2012,1876.7148653380334,1277
5274,2013,1967.9415934444985,1277
5275,2014,1995.858988204243,1277
5276,2015,1991.0861229268494,1277
5277,2016,1999.8909652210868,1277
5278,2017,2010.5340927738373,1277
5279,2018,2006.3203713942748,1277
5280,1985,1525.9892127422213,1278
5281,1986,1531.858111218422,1278
5282,1987,1511.7190336524936,1278
5283,1988,1482.0075816722629,1278
5284,1989,1496.6763861654922,1278
5285,1990,1643.1809884286588,1278
5286,1991,1759.2085069901307,1278
5287,1992,1711.6517747255548,1278
5288,1993,1687.8961403290125,1278
5289,1994,1779.1942924839866,1278
5290,1995,1865.2793842454205,1278
5291,1996,1800.3322437946508,1278
5292,1997,1814.935326529766,1278
5293,1998,1885.465012718472,1278
5294,1999,1844.4086043352768,1278
5295,2000,1822.963385247623,1278
5296,2001,1724.4679327964984,1278
5297,2002,1681.8612751895541,1278
5298,2003,1759.562827523627,1278
5299,2004,1706.9044257740989,1278
5300,2005,1678.3533068896645,1278
5301,2006,1763.9392123109476,1278
5302,2007,1685.1753505243134,1278
5303,2008,1660.7567914143906,1278
5304,2009,1742.3802167237766,1278
5305,2010,1788.713777293202,1278
5306,2011,1861.4170476430847,1278
5307,2012,1800.3697983420568,1278
5308,2013,1818.6285025272891,1278
5309,2014,1820.469158323974,1278
5310,2015,1821.8386768979321,1278
5311,2016,1697.3740918204333,1278
5312,2017,1654.4643124747256,1278
5313,2018,1690.2393701497854,1278
5314,1985,1482.3500867036264,1279
5315,1986,1440.7038359075284,1279
5316,1987,1478.3563934306321,1279
5317,1988,1546.8376724253465,1279
5318,1989,1542.7825020977648,1279
5319,1990,1556.1346201903657,1279
5320,1991,1576.1808395323676,1279
5321,1992,1541.5556218385166,1279
5322,1993,1494.9020523404058,1279
5323,1994,1517.3896601362476,1279
5324,1995,1536.5425064762603,1279
5325,1996,1507.4479341008982,1279
5326,1997,1653.552805791255,1279
5327,1998,1742.1049694050498,1279
5328,1999,1820.844956067868,1279
5329,2000,1803.8695135033045,1279
5330,2001,1743.5817951257814,1279
5331,2002,1827.241842348921,1279
5332,2003,1824.207203344092,1279
5333,2004,1744.9397313956397,1279
5334,2005,1682.7672155582086,1279
5335,2006,1653.1187198668815,1279
5336,2007,1662.2225295945154,1279
5337,2008,1782.7498492450322,1279
5338,2009,1751.0635458196914,1279
5339,2010,1762.0329150684634,1279
5340,2011,1789.4304696977345,1279
5341,2012,1767.5340506142115,1279
5342,2013,1771.9730032366924,1279
5343,2014,1857.322975587374,1279
5344,2015,1797.7779429847799,1279
5345,2016,1791.9863777339212,1279
5346,2017,1790.261840942189,1279
5347,2018,1676.2404358022116,1279
5348,1985,1486.8751074640402,1280
5349,1986,1468.1436065489959,1280
5350,1987,1403.1972890217132,1280
5351,1988,1438.7967508366462,1280
5352,1989,1478.7059349485382,1280
5353,1990,1555.6669100434478,1280
5354,1991,1644.5985491034567,1280
5355,1992,1659.7170302015775,1280
5356,1993,1609.891406346539,1280
5357,1994,1611.5167655916505,1280
5358,1995,1678.9300078115295,1280
5359,1996,1799.0243382182666,1280
5360,1997,1785.4973072663306,1280
5361,1998,1689.1435333989389,1280
5362,1999,1667.8295919008965,1280
5363,2000,1700.9970594004249,1280
5364,2001,1675.4104759499044,1280
5365,2002,1751.3694438850464,1280
5366,2003,1866.147782634089,1280
5367,2004,1914.219170736887,1280
5368,2005,1959.334323799007,1280
5369,2006,1860.587400882751,1280
5370,2007,1767.2582237457614,1280
5371,2008,1790.6897665998936,1280
5372,2009,1822.2474462865384,1280
5373,2010,1829.0287046466958,1280
5374,2011,1831.4314849389166,1280
5375,2012,1780.0296139170825,1280
5376,2013,1703.0175011814322,1280
5377,2014,1592.633887857994,1280
5378,2015,1572.5209321833265,1280
5379,2016,1577.4206904639584,1280
5380,2017,1657.377375805757,1280
5381,2018,1739.4564653402956,1280
5382,1985,1488.1470256160494,1281
5383,1986,1579.446248491164,1281
5384,1987,1614.418428134715,1281
5385,1988,1701.0179612218235,1281
5386,1989,1799.7888483496383,1281
5387,1990,1896.543389908896,1281
5388,1991,1816.1547279031827,1281
5389,1992,1875.561453590128,1281
5390,1993,1829.2133382180375,1281
5391,1994,1813.5917202533374,1281
5392,1995,1906.355834737768,1281
5393,1996,1867.7928694626767,1281
5394,1997,1759.389426547307,1281
5395,1998,1697.3534280860922,1281
5396,1999,1754.587522684983,1281
5397,2000,1786.3383684290893,1281
5398,2001,1814.1853596883152,1281
5399,2002,1817.000929302116,1281
5400,2003,1802.9396870014475,1281
5401,2004,1812.4567063930447,1281
5402,2005,1765.3901903023516,1281
5403,2006,1716.1254585584265,1281
5404,2007,1641.8720500844765,1281
5405,2008,1718.9782194649567,1281
5406,2009,1770.3153872840653,1281
5407,2010,1853.813551843964,1281
5408,2011,1867.8671167806478,1281
5409,2012,1929.9708662454739,1281
5410,2013,1988.8507537209905,1281
5411,2014,1964.3858174586728,1281
5412,2015,1804.4745505489786,1281
5413,2016,1652.9187879175051,1281
5414,2017,1584.714738182194,1281
5415,2018,1736.8565290602764,1281
5416,1990,1460.607962662504,1282
5417,1991,1451.8289756271954,1282
5418,1992,1467.8618242819464,1282
5419,1993,1495.2848260801404,1282
5420,1994,1468.2718337074834,1282
5421,1995,1402.021294587265,1282
5422,1996,1338.9269434566968,1282
5423,1997,1356.1524436352836,1282
5424,1998,1216.2317607223454,1282
5425,1999,1278.5307549748798,1282
5426,2000,1265.8284784091825,1282
5427,2001,1394.0719881052555,1282
5428,2002,1427.9679708970766,1282
5429,2003,1372.3408730139515,1282
5430,2004,1355.1870131692015,1282
5431,2005,1463.9733372160847,1282
5432,2006,1429.8030216978243,1282
5433,2007,1371.126945931056,1282
5434,2008,1355.9947054928093,1282
5435,2009,1360.2578233724225,1282
5436,2010,1285.9825211718353,1282
5437,2011,1280.31297796879,1282
5438,2012,1368.3075273289512,1282
5439,2013,1336.6878821907364,1282
5440,2014,1253.0330266235105,1282
5441,2015,1284.3934140281792,1282
5442,2016,1340.703228267402,1282
5443,2017,1349.5889512931456,1282
5444,2018,1300.0295450309857,1282
5445,1985,1468.0464619546478,1283
5446,1986,1551.1713064614214,1283
5447,1987,1595.1831392413965,1283
5448,1988,1658.9852728628823,1283
5449,1989,1666.685907072754,1283
5450,1990,1704.5525482846235,1283
5451,1991,1702.0981984880932,1283
5452,1992,1660.276833344056,1283
5453,1993,1728.5750069517162,1283
5454,1994,1674.0797613057625,1283
5455,1995,1611.9486568755829,1283
5456,1996,1580.7230679347601,1283
5457,1997,1631.5489409285626,1283
5458,1998,1647.2729859372096,1283
5459,1999,1682.6573349777125,1283
5460,2000,1676.1783873911209,1283
5461,2001,1689.7808191536608,1283
5462,2002,1588.000214456471,1283
5463,2003,1566.1670324754089,1283
5464,2004,1609.3823996585215,1283
5465,2005,1670.2058900860418,1283
5466,2006,1721.057444208515,1283
5467,2007,1765.8565220893051,1283
5468,2008,1735.0693384823535,1283
5469,2009,1673.8390394465584,1283
5470,2010,1631.9440058839746,1283
5471,2011,1674.8134158770522,1283
5472,2012,1740.377499661443,1283
5473,2013,1598.5037502116968,1283
5474,2014,1574.503012281686,1283
5475,2015,1546.2962048706129,1283
5476,2016,1460.7380622642886,1283
5477,2017,1483.5544379451508,1283
5478,2018,1547.6856240235184,1283
5479,1985,1459.106073807599,1284
5480,1986,1397.5345013923547,1284
5481,1987,1331.4506233583259,1284
5482,1988,1248.1274186083076,1284
5483,1989,1353.151935912622,1284
5484,1990,1369.9763368256267,1284
5485,1991,1475.5893243180096,1284
5486,1992,1504.7388983077042,1284
5487,1993,1464.1476164831229,1284
5488,1994,1367.224060412656,1284
5489,1995,1362.042437548446,1284
5490,1996,1418.2863406100494,1284
5491,1997,1489.361213556791,1284
5492,1998,1425.7861556975781,1284
5493,1999,1231.6274066077,1284
5494,2000,1247.818178907375,1284
5495,2001,1335.89646225055,1284
5496,2002,1462.6527760980491,1284
5497,2003,1415.434885685254,1284
5498,2004,1429.1762953443044,1284
5499,2005,1372.1823192130494,1284
5500,2006,1401.7401058769562,1284
5501,2007,1400.577495828485,1284
5502,2008,1303.9448786706039,1284
5503,2009,1186.0457283662802,1284
5504,2010,1188.7905554053427,1284
5505,2011,1217.257874816863,1284
5506,2012,1146.623060827796,1284
5507,2013,1323.5020637912885,1284
5508,2014,1232.4863423858915,1284
5509,2015,1296.734697814726,1284
5510,2016,1447.831826640695,1284
5511,2017,1603.5737289333886,1284
5512,2018,1530.8623503804731,1284
5513,1985,1568.8751715875626,1285
5514,1986,1547.4201230018882,1285
5515,1987,1601.1103035363876,1285
5516,1988,1544.0271386757538,1285
5517,1989,1483.7439119954959,1285
5518,1990,1522.3368950663018,1285
5519,1991,1524.3038263786639,1285
5520,1992,1619.840694015516,1285
5521,1993,1636.8829080831415,1285
5522,1994,1559.3331418156579,1285
5523,1995,1556.843744078005,1285
5524,1996,1628.4628830548468,1285
5525,1997,1558.2178449534815,1285
5526,1998,1542.4036915099844,1285
5527,1999,1464.7594785938136,1285
5528,2000,1449.5134417821148,1285
5529,2001,1486.755088095223,1285
5530,2002,1406.5662367763723,1285
5531,2003,1426.7642562079873,1285
5532,2004,1399.3617179619157,1285
5533,2005,1379.0336253722965,1285
5534,2006,1534.1194071397956,1285
5535,2007,1544.389900863236,1285
5536,2008,1553.0826087357275,1285
5537,2009,1468.020963622093,1285
5538,2010,1529.6743889250174,1285
5539,2011,1595.40231517115,1285
5540,2012,1574.8182836830679,1285
5541,2013,1631.781573410816,1285
5542,2014,1636.4279887558082,1285
5543,2015,1509.26377194494,1285
5544,2016,1553.1399245451285,1285
5545,2017,1523.3848517268084,1285
5546,2018,1591.9237816981924,1285
5547,1985,1453.6459853258366,1286
5548,1986,1451.7746015658072,1286
5549,1987,1519.0646153086027,1286
5550,1988,1574.7519171573929,1286
5551,1989,1502.6656451663632,1286
5552,1990,1461.5625739941863,1286
5553,1991,1437.902961112686,1286
5554,1992,1442.2300597907592,1286
5555,1993,1377.873400731523,1286
5556,1994,1348.7389638770371,1286
5557,1995,1441.4887862092735,1286
5558,1996,1574.663991246072,1286
5559,1997,1573.0003148243632,1286
5560,1998,1525.1042650568972,1286
5561,1999,1515.8486421571492,1286
5562,2000,1494.931903811644,1286
5563,2001,1391.1113767054126,1286
5564,2002,1420.8603784221552,1286
5565,2003,1498.525233715798,1286
5566,2004,1405.3421856177115,1286
5567,2005,1389.0945204167224,1286
5568,2006,1395.5235004919007,1286
5569,2007,1343.281851449912,1286
5570,2008,1405.7938806113816,1286
5571,2009,1393.6907920377832,1286
5572,2010,1400.8561026262075,1286
5573,2011,1431.8151441577588,1286
5574,2012,1380.8715612915414,1286
5575,2013,1306.5015031709206,1286
5576,2014,1280.7564102875199,1286
5577,2015,1304.4763709684398,1286
5578,2016,1270.8740592581128,1286
5579,2017,1329.6765640874878,1286
5580,2018,1289.1217965033502,1286
5581,1985,1422.7408661380514,1287
5582,1986,1310.358571636234,1287
5583,1987,1366.8765801525262,1287
5584,1988,1404.0938978023892,1287
5585,1989,1315.1593064088645,1287
5586,1990,1335.4999650872219,1287
5587,1991,1362.2004018945054,1287
5588,1992,1382.5657326753476,1287
5589,1993,1335.7141651638542,1287
5590,1994,1316.8865868966936,1287
5591,1995,1404.0901171870735,1287
5592,1996,1350.2452233071574,1287
5593,1997,1219.341774175901,1287
5594,1998,1228.904609849858,1287
5595,1999,1197.1818846055958,1287
5596,2000,1265.9803907458086,1287
5597,2001,1264.1212318650294,1287
5598,2002,1271.1508144189875,1287
5599,2003,1417.1337076604166,1287
5600,2004,1442.4559270678146,1287
5601,2005,1403.8971726266352,1287
5602,2006,1276.629936918423,1287
5603,2007,1263.9883280770082,1287
5604,2008,1241.2572888027612,1287
5605,2009,1295.1412666127112,1287
5606,2010,1407.898201300517,1287
5607,2011,1534.350512317276,1287
5608,2012,1540.643568807329,1287
5609,2013,1460.8390962619055,1287
5610,2014,1447.8030330862646,1287
5611,2015,1449.951043362791,1287
5612,2016,1505.6567409060901,1287
5613,2017,1452.560085427724,1287
5614,2018,1327.170507109488,1287
5615,1985,1363.9661371353195,1288
5616,1986,1238.400264626483,1288
5617,1987,1251.7363153940887,1288
5618,1988,1202.9731578133365,1288
5619,1989,1288.2703492438654,1288
5620,1990,1319.4204597168139,1288
5621,1991,1216.7667095000418,1288
5622,1992,1147.2332424801195,1288
5623,1993,1114.4535410816968,1288
5624,1994,1170.752833207137,1288
5625,1995,1145.5698382568346,1288
5626,1996,1097.6079636226598,1288
5627,1997,1106.460081106377,1288
5628,1998,1116.3742846936798,1288
5629,1999,1224.0330384075976,1288
5630,2000,1210.0848065535395,1288
5631,2001,1120.5518738205324,1288
5632,2002,1081.8650924272563,1288
5633,2003,1012.4453221578436,1288
5634,2004,1042.6967873934366,1288
5635,2005,1110.4493512758195,1288
5636,2006,1124.8159447063963,1288
5637,2007,1056.7869616878704,1288
5638,2008,1206.7634286367288,1288
5639,2009,1329.3498968564666,1288
5640,2010,1459.703229425388,1288
5641,2011,1471.2067112864074,1288
5642,2012,1390.9373192733194,1288
5643,2013,1332.4300791475744,1288
5644,2014,1341.58439215625,1288
5645,2015,1322.913253259916,1288
5646,2016,1152.2823782767446,1288
5647,2017,1179.0586942454836,1288
5648,2018,1179.2014539206498,1288
5649,2002,1383.4643081228771,1289
5650,2003,1123.5393925784151,1289
5651,1985,1533.2260388658221,1290
5652,1986,1521.3981510227081,1290
5653,1987,1489.3895602116131,1290
5654,1988,1427.3424373590576,1290
5655,1989,1339.5163454022866,1290
5656,1990,1292.4194485665125,1290
5657,1991,1314.2574562967254,1290
5658,1992,1254.0126545106411,1290
5659,1993,1414.5531631738156,1290
5660,1994,1389.0428950770056,1290
5661,1995,1375.5577663206466,1290
5662,1996,1475.5489134175332,1290
5663,1997,1471.4102819017596,1290
5664,1998,1388.6005801311687,1290
5665,1999,1250.261602439839,1290
5666,2000,1291.1295711577288,1290
5667,2001,1253.2924783829606,1290
5668,2002,1344.9604421383085,1290
5669,2003,1273.7845058246892,1290
5670,2004,1331.8231752587828,1290
5671,2005,1386.9662126972048,1290
5672,2006,1315.594229033461,1290
5673,2007,1246.7496395419307,1290
5674,2008,1295.944450064512,1290
5675,2009,1294.3653946344684,1290
5676,2010,1146.8759059784,1290
5677,2011,1148.5483290718128,1290
5678,2012,1178.8406996353106,1290
5679,2013,1274.105620678645,1290
5680,2014,1133.044601087718,1290
5681,2015,1044.3191073244084,1290
5682,2016,990.5202358824573,1290
5683,2017,988.5852649444432,1290
5684,2018,965.85067556267,1290
5685,1989,1490.7261783046347,1291
5686,1990,1414.7970689112828,1291
5687,1991,1382.3093183255075,1291
5688,1992,1291.0574214318672,1291
5689,1993,1205.7075236560274,1291
5690,1994,1302.8113819865303,1291
5691,1995,1330.1561274470923,1291
5692,1996,1425.2345731011233,1291
5693,1997,1505.5886443972418,1291
5694,1998,1414.5171165962079,1291
5695,1999,1373.5614975825274,1291
5696,2000,1367.471187082232,1291
5697,2001,1247.151253077934,1291
5698,2002,1164.3893261399235,1291
5699,2003,1138.2829096457958,1291
5700,2004,1126.3723926946245,1291
5701,2005,1247.0797435246052,1291
5702,2006,1157.391291020961,1291
5703,2007,1223.4570953138896,1291
5704,2008,1274.6729536431615,1291
5705,2009,1384.073436272683,1291
5706,2010,1461.4803724514481,1291
5707,2011,1425.9132770884155,1291
5708,2012,1279.8157491449413,1291
5709,2013,1272.9104173490855,1291
5710,2014,1335.27976554372,1291
5711,2015,1374.3520440198379,1291
5712,2016,1382.7017939590603,1291
5713,2017,1308.1024703508695,1291
5714,2018,1383.2871305287758,1291
5715,1985,1467.8442105668005,1292
5716,1986,1558.679237558197,1292
5717,1987,1608.496489368032,1292
5718,1988,1599.6216877021918,1292
5719,1989,1567.6499991315734,1292
5720,1990,1581.6123798562812,1292
5721,1991,1518.5537214248816,1292
