season,season_elo,team_id
2014,1355.9470600831023,1297
2015,1278.1053113220403,1297
2016,1309.88538018084,1297
2017,1417.7822488691147,1297
2018,1575.2218350896937,1297
1985,1546.1367380889062,1298
1986,1661.0760769752774,1298
1987,1749.278285091152,1298
1988,1662.3148850035886,1298
1989,1496.5051607602622,1298
1990,1354.7444315545913,1298
1991,1332.679853776877,1298
1992,1261.9028119336142,1298
1993,1215.7425802980583,1298
1994,1220.4916039458299,1298
1995,1334.2075624915137,1298
1996,1395.0696419833055,1298
1997,1373.8917312537624,1298
1998,1381.2448043134343,1298
1999,1447.9159989117882,1298
2000,1440.9771381221499,1298
2001,1496.0999749171497,1298
2002,1392.6967627543756,1298
2003,1294.877922614778,1298
2004,1187.7035751783976,1298
2005,1107.9827701061747,1298
2006,1163.4162080253454,1298
2007,1233.4581537744289,1298
2008,1202.9450837025008,1298
2009,1352.7901790546389,1298
2010,1357.292129869419,1298
2011,1283.5616673622749,1298
2012,1250.950908096887,1298
2013,1170.9894179146474,1298
2014,1166.3721535003326,1298
2015,1140.7000461251191,1298
2016,1334.167216579793,1298
2017,1343.0364249832523,1298
2018,1401.593543434246,1298
1985,1511.9361767559067,1299
1986,1527.2278113702548,1299
1987,1578.5357567763185,1299
1988,1655.3846999153427,1299
1989,1699.5028060343489,1299
1990,1420.06894078391,1299
1991,1392.8463234635926,1299
1992,1401.4823942284072,1299
1993,1364.031553463142,1299
1994,1351.9041294741378,1299
1995,1303.2106589886314,1299
1996,1315.0973280278624,1299
1997,1267.749735650253,1299
1998,1212.719820435997,1299
1999,1181.3001930842424,1299
2000,1211.5257905345893,1299
2001,1242.3275860594701,1299
2002,1222.564102871928,1299
2003,1122.1571964127613,1299
2004,1023.2607804283592,1299
2005,1009.9912606966643,1299
2006,999.8984111207947,1299
2007,1027.2872442336413,1299
2008,1192.7964689980117,1299
2009,1233.828005039728,1299
2010,1238.7142440002967,1299
2011,1220.4455274026054,1299
2012,1192.9011911416258,1299
2013,1218.7301075739922,1299
2014,1267.2256478699273,1299
2015,1117.2714880898216,1299
2016,1141.2711220933288,1299
2017,1087.2078348752557,1299
2018,1154.173720737192,1299
2008,1374.2993056337866,1300
2009,1210.5359376835338,1300
2010,1133.6424594019304,1300
2011,1109.7309574451072,1300
2012,1148.0227596128898,1300
2013,1245.6437669463564,1300
2014,1391.9121604129796,1300
2015,1501.4361464167396,1300
2016,1405.1494304973544,1300
2017,1356.0490509650494,1300
2018,1296.2995290588406,1300
1985,1606.5832371061024,1301
1986,1628.8766389951186,1301
1987,1699.450980016389,1301
1988,1699.6395197127406,1301
1989,1804.7609074131415,1301
1990,1823.248328525251,1301
1991,1803.2241954108877,1301
1992,1778.032519158836,1301
1993,1622.2713143213557,1301
1994,1557.5901142857608,1301
1995,1605.8107928823101,1301
1996,1676.718675078877,1301
1997,1732.1365805497278,1301
1998,1777.6923551652,1301
1999,1772.3151274781624,1301
2000,1795.9514615096348,1301
2001,1764.6237531511372,1301
2002,1768.6758519854416,1301
2003,1864.4254747233285,1301
2004,1837.0639255544927,1301
2005,1932.4744485967315,1301
2006,1903.5485169740898,1301
2007,1869.0393721705636,1301
2008,1775.8170138076866,1301
2009,1736.3577549653528,1301
2010,1758.744792020738,1301
2011,1764.4841606831747,1301
2012,1734.5494720573677,1301
2013,1806.9811854591512,1301
2014,1845.8514240008778,1301
2015,1848.494078536409,1301
2016,1829.5452646675997,1301
2017,1787.411278614098,1301
2018,1804.772035543982,1301
1991,1327.7289689099011,1302
1992,1165.7654877125885,1302
1993,1178.6692663176518,1302
1994,1265.5388549836216,1302
1995,1311.2157245871997,1302
1996,1185.4709389621007,1302
1997,1311.9233421859549,1302
1998,1199.6444637683755,1302
2012,1436.7411456420862,1303
2013,1284.2247429897047,1303
2014,1314.7058753150434,1303
2015,1404.6739224736064,1303
2016,1402.996473415081,1303
2017,1462.1195385934332,1303
2018,1375.1273834874253,1303
1985,1543.1910365537797,1304
1986,1557.0325287540297,1304
1987,1569.6952673725907,1304
1988,1544.2190734023156,1304
1989,1495.2279505973427,1304
1990,1535.3424584224497,1304
1991,1651.57285439267,1304
1992,1771.607836494551,1304
1993,1800.4565027210172,1304
1994,1772.9079974020738,1304
1995,1843.5187413413166,1304
1996,1763.6212309268822,1304
1997,1753.262078694751,1304
1998,1748.9736963185453,1304
1999,1724.3538539531442,1304
2000,1695.456754708382,1304
2001,1627.7594614592515,1304
2002,1666.0948155843394,1304
2003,1650.8213799024604,1304
2004,1651.301231690779,1304
2005,1694.0680447929726,1304
2006,1703.0557714000242,1304
2007,1728.347281932283,1304
2008,1710.0336423511042,1304
2009,1753.893864863915,1304
2010,1731.4476191350952,1304
2011,1700.0655266766316,1304
2012,1737.4182360366742,1304
2013,1678.120581376663,1304
2014,1662.410104723889,1304
2015,1769.808583705632,1304
2016,1660.954030886186,1304
2017,1704.9581766391275,1304
2018,1784.1729767295567,1304
1985,1490.5390215457521,1305
1986,1541.505777519527,1305
1987,1489.6253605285178,1305
1988,1486.6804562203508,1305
1989,1504.351437908928,1305
1990,1470.0195940687609,1305
1991,1440.8230638405942,1305
1992,1506.2637730693148,1305
1993,1559.529803190541,1305
1994,1461.1012713382643,1305
1995,1466.4813932292193,1305
1996,1576.845971142016,1305
1997,1568.1029140626958,1305
1998,1629.814671604541,1305
1999,1574.571987114653,1305
2000,1415.2732473433475,1305
2001,1460.4225282721807,1305
2002,1486.635073232624,1305
2003,1552.2778261573376,1305
2004,1672.3809864119112,1305
2005,1761.0579161136488,1305
2006,1818.585849128094,1305
2007,1855.6982698041272,1305
2008,1834.1806049481158,1305
2009,1728.8916469818328,1305
2010,1714.7451988680475,1305
2011,1629.4793939842264,1305
2012,1618.576068573616,1305
2013,1641.1921136313201,1305
2014,1547.8586935198487,1305
2015,1539.1240140637274,1305
2016,1499.8653633614335,1305
2017,1628.5968748925416,1305
2018,1829.4231569601234,1305
1985,1432.3788798058565,1306
1986,1392.8141201572043,1306
1987,1297.4459748548434,1306
1988,1202.3054377433202,1306
1989,1178.8665605334152,1306
1990,1157.2716041385538,1306
1991,1118.5344111805234,1306
1992,1131.2060041152997,1306
1993,1117.6866787271408,1306
1994,1188.1861915535114,1306
1995,1344.7816064754954,1306
1996,1378.772397887597,1306
1997,1286.7361015354834,1306
1998,1241.5936186577144,1306
1999,1193.1048579923824,1306
2000,1123.5827195981851,1306
2001,1073.1823864258215,1306
2002,1110.785693365505,1306
2003,1143.6404814504663,1306
2004,1149.465613627642,1306
2005,1178.3072285691749,1306
2006,1175.280505318335,1306
2007,1204.9412359421094,1306
2008,1226.4191341765563,1306
2009,1206.6015884230135,1306
2010,1300.1882279082809,1306
2011,1297.6045851023691,1306
2012,1278.5997242110113,1306
2013,1254.9530161473815,1306
2014,1197.629039571364,1306
2015,1191.9869919883363,1306
2016,1315.8344546697695,1306
2017,1387.067281670048,1306
2018,1284.5208205898007,1306
1985,1525.776013135889,1307
1986,1563.1592866871054,1307
1987,1560.0901604163423,1307
1988,1587.7593152108088,1307
1989,1591.1784525896448,1307
1990,1631.4857164052355,1307
1991,1658.5101894309096,1307
1992,1662.4026061440372,1307
1993,1694.193985654188,1307
1994,1743.5235008297213,1307
1995,1727.7189442758452,1307
1996,1712.7501953303445,1307
1997,1783.1604021433625,1307
1998,1817.1533158924171,1307
1999,1790.9815549094765,1307
2000,1707.923476750201,1307
2001,1719.9996676933442,1307
2002,1695.2495459120196,1307
2003,1644.8147822199244,1307
2004,1562.312592516261,1307
2005,1663.366850606056,1307
2006,1750.074788102585,1307
2007,1690.0327117023937,1307
2008,1690.3574413112788,1307
2009,1739.858333963503,1307
2010,1834.9067632497959,1307
2011,1880.3285667847015,1307
2012,1858.2283602791572,1307
2013,1905.039980053192,1307
2014,1920.6006232927057,1307
2015,1891.4851602868328,1307
2016,1769.688180987497,1307
2017,1668.6235813850194,1307
2018,1672.2946015186233,1307
1985,1458.9162378923854,1308
1986,1456.2008520148997,1308
1987,1507.660529308212,1308
1988,1516.1571605623235,1308
1989,1559.3965475656375,1308
1990,1633.0254221075215,1308
1991,1734.2821966802135,1308
1992,1756.5294562994052,1308
1993,1721.4053479503211,1308
1994,1805.1327289432,1308
1995,1768.3902660511576,1308
1996,1688.288929049306,1308
1997,1613.8130093377886,1308
1998,1658.2600665523448,1308
1999,1643.732014844146,1308
2000,1695.2402900152254,1308
2001,1627.6879701960136,1308
2002,1619.7933763762428,1308
2003,1638.998061569735,1308
2004,1573.8324231714669,1308
2005,1466.2060141126994,1308
2006,1370.69414446104,1308
2007,1559.3654719729097,1308
2008,1622.005142249106,1308
2009,1664.4891311434847,1308
2010,1582.8378605402004,1308
2011,1597.1225066438674,1308
2012,1637.97554232461,1308
2013,1691.0869707048887,1308
2014,1733.8476910682668,1308
2015,1686.1830681677784,1308
2016,1682.4243189063525,1308
2017,1673.6642285575178,1308
2018,1720.0455488367236,1308
1985,1486.4698194924483,1309
1986,1496.887732131455,1309
1987,1552.518834669213,1309
1988,1704.5358640050206,1309
1989,1646.770047805441,1309
1990,1632.388680675008,1309
1991,1692.2112647486188,1309
1992,1706.424301611882,1309
1993,1668.892328218458,1309
1994,1765.960207326433,1309
1995,1708.1742675845342,1309
1996,1666.7297650020162,1309
1997,1735.650422877318,1309
1998,1727.8531294689442,1309
1999,1593.373936423769,1309
2000,1508.487086170634,1309
2001,1483.1699666838358,1309
2002,1452.8186980849196,1309
2003,1482.4485775841745,1309
2004,1470.334728591943,1309
2005,1487.1709656673204,1309
2006,1448.5964420086123,1309
2007,1412.0120108014505,1309
2008,1438.7326281433,1309
2009,1396.87842799112,1309
2010,1327.630391032347,1309
2013,1206.1256662783455,1309
2014,1157.022696074206,1309
2015,1213.8266645450717,1309
2016,1216.4980383069208,1309
2017,1239.7840618582936,1309
2018,1338.6301678260625,1309
1985,1485.6132360176873,1310
1986,1472.4152140834517,1310
1987,1476.7293029864686,1310
1988,1536.6399663752784,1310
1989,1493.2824880365795,1310
1990,1354.4125347224165,1310
1991,1305.685259467696,1310
1992,1284.3735595616952,1310
1993,1498.5952107558612,1310
1994,1423.0207597996134,1310
1995,1298.5269935238664,1310
1996,1260.731507606788,1310
1997,1288.898490022353,1310
1998,1309.8065972357952,1310
1999,1453.2204745417544,1310
2000,1479.6738595475101,1310
2001,1475.3405176999706,1310
2002,1457.2490825827542,1310
2003,1449.564232026834,1310
2004,1521.538999525276,1310
2005,1574.830266115936,1310
2006,1556.236583525211,1310
2007,1416.7792827544145,1310
2008,1510.4570319171435,1310
2009,1560.2708451623344,1310
2010,1634.346925757309,1310
2011,1473.5918345051791,1310
2012,1350.9056479684432,1310
2013,1360.8286023935425,1310
2014,1406.802276611073,1310
2015,1289.6208714472923,1310
2016,1265.7845083854204,1310
2017,1264.388920779196,1310
2018,1393.4162790381833,1310
1985,1487.4857902523056,1311
1986,1507.9617616412154,1311
1987,1412.876446850241,1311
1988,1317.3987509853714,1311
1989,1279.9840743827008,1311
1990,1214.158539609432,1311
1991,1124.340408366505,1311
1992,1145.339110780462,1311
1993,1338.754133552079,1311
1994,1412.3764780726367,1311
1995,1450.4146651604735,1311
1996,1459.5997065381669,1311
1997,1262.7190031736066,1311
1998,1288.6908624048629,1311
1999,1383.2269861358773,1311
2000,1367.7852198390535,1311
2001,1324.0842348658014,1311
2002,1276.6008111427523,1311
2003,1144.3388957641778,1311
2004,1063.5796591630146,1311
2005,1051.7757763406917,1311
2006,1036.963516430663,1311
2007,1087.2470120309401,1311
2008,1201.1619312109892,1311
2009,1306.4600113672452,1311
2010,1368.0749624818625,1311
2011,1378.3133655804777,1311
2012,1297.6203144828382,1311
2013,1254.2101401838916,1311
2014,1263.078229156468,1311
2015,1278.8251354089396,1311
2016,1215.7984171445846,1311
2017,1243.9014535181768,1311
2018,1362.265508056343,1311
2007,1371.7468813408402,1312
2008,1165.6207847157402,1312
2009,997.4122483297422,1312
2010,957.9556843515484,1312
2011,1075.4500598108023,1312
2012,1156.4936503383822,1312
2013,1199.671122321311,1312
2014,1259.0431589610732,1312
2015,1224.9139822179059,1312
2016,1364.1715085167343,1312
2017,1362.1986603589812,1312
2018,1296.9788826495683,1312
1998,1425.6130218285773,1313
1999,1317.4201207218593,1313
2000,1280.3665157259136,1313
2001,1218.0675384019364,1313
2002,1248.616127866082,1313
2003,1212.736723385965,1313
2004,1189.1172272978383,1313
2005,1229.709832513656,1313
2006,1264.501995471644,1313
2007,1224.015965563905,1313
2008,1168.7471076877741,1313
2009,1192.2605571180275,1313
2010,1206.3035370653806,1313
2011,1206.0219573951683,1313
2012,1287.147666699149,1313
2013,1338.9649294662881,1313
2014,1392.1386325804137,1313
2015,1342.2972823426646,1313
2016,1343.058051803256,1313
2017,1328.085069356725,1313
2018,1280.98614929494,1313
1985,1578.848265945215,1314
1986,1789.6797520639532,1314
1987,1823.111479611229,1314
1988,1908.0211744459484,1314
1989,1946.3731971215418,1314
1990,1908.6714138757382,1314
1991,1883.0185667190822,1314
1992,1958.7622860681058,1314
1993,1984.0219590750864,1314
1994,2036.2412108179371,1314
1995,2040.2328004547676,1314
1996,2031.1477925402671,1314
1997,1953.578158584324,1314
1998,2051.8779119145515,1314
1999,2106.3030416752454,1314
2000,2031.4631838427847,1314
2001,1935.5404347236733,1314
2002,1877.503384978517,1314
2003,1797.5593290967363,1314
2004,1825.7985333711176,1314
2005,1912.7531885037436,1314
2006,2024.2868055466608,1314
2007,2040.1021920086775,1314
2008,2100.5291633003044,1314
2009,2160.077062484981,1314
2010,2128.4470984546238,1314
2011,1892.80285417813,1314
2012,1975.6925122412051,1314
2013,1995.9959152502863,1314
2014,1970.2788705250086,1314
2015,1977.4779265972354,1314
2016,1992.179645487577,1314
2017,2069.1572819288162,1314
2018,2039.4855178497114,1314
2009,1426.4109649627685,1315
2010,1336.540670011551,1315
2011,1217.1599790597604,1315
2012,1267.8136163363931,1315
2013,1248.1542756185916,1315
2014,1348.5210779024471,1315
2015,1360.2050010358935,1315
2016,1321.7814916364296,1315
2017,1406.4528698007996,1315
2018,1365.5084487963582,1315
2006,1419.1786655545422,1316
2007,1226.5817309635129,1316
2008,1072.09394675931,1316
2009,1020.9205002606625,1316
2010,1108.9700252550508,1316
2011,1236.9217730499215,1316
2012,1347.5666426525768,1316
2013,1370.2856665536328,1316
2014,1351.3088487313153,1316
2015,1384.1237440783893,1316
2016,1505.8580571594373,1316
2017,1441.0126550608977,1316
2018,1326.0422548319277,1316
1985,1412.927414868926,1317
1986,1324.1381069862282,1317
1987,1348.38263202651,1317
1988,1432.6425273448876,1317
1989,1481.833776390896,1317
1990,1399.0583762040442,1317
1991,1333.5858072443307,1317
1992,1372.1862155424715,1317
1993,1360.2351562171664,1317
1994,1312.701638009086,1317
1995,1366.774831112571,1317
1996,1342.8951187040407,1317
1997,1381.7042971822323,1317
1998,1359.453314910303,1317
1999,1316.2085529430371,1317
2000,1341.806653351914,1317
2001,1309.068317080984,1317
2002,1234.016950998609,1317
2003,1390.6602836923125,1317
2004,1333.8641104182875,1317
2005,1395.6370959343833,1317
2006,1383.206192610476,1317
2007,1455.2363948704945,1317
2008,1522.8077211076456,1317
2009,1551.199417976652,1317
2010,1557.0517495676397,1317
2011,1575.187717761041,1317
2012,1503.3245741735532,1317
2013,1509.7188333934391,1317
2014,1437.345453035439,1317
2015,1441.532212498983,1317
2016,1361.0315072921633,1317
2017,1350.9841458051333,1317
2018,1342.9433739054616,1317
1985,1517.9613647177487,1318
1986,1603.817367471272,1318
1987,1658.1799815494687,1318
1988,1677.6635273911086,1318
1989,1546.711974563772,1318
1990,1512.444440750541,1318
1991,1507.257160281022,1318
1992,1461.9425346187581,1318
1993,1410.390250122578,1318
1994,1426.387481418261,1318
1995,1374.9459058241225,1318
1996,1350.7307809606737,1318
1997,1250.8287002953998,1318
1998,1269.434357232428,1318
1999,1344.144638800248,1318
2000,1265.5332816097166,1318
2001,1217.5860514317517,1318
2002,1229.9625226307166,1318
2003,1261.014553279721,1318
2004,1317.5942067974718,1318
2005,1379.2351422382112,1318
2006,1500.880110919816,1318
2007,1516.4358938257049,1318
2008,1494.2700700278547,1318
2009,1518.0554609393364,1318
2010,1565.2479174972402,1318
2011,1584.4414094491801,1318
2012,1508.3289675582132,1318
2013,1463.2496938950744,1318
2014,1522.9264083289984,1318
2015,1515.7282770629718,1318
2016,1580.3363372749495,1318
2017,1519.6782346934476,1318
2018,1609.7703436557008,1318
1985,1507.291841003432,1319
1986,1538.8050093904299,1319
1987,1485.8752622482625,1319
1988,1399.3733702412035,1319
1989,1372.7985672404627,1319
1990,1223.057206028679,1319
1991,1212.5374756495244,1319
1992,1184.1684176313279,1319
1993,1224.934718128863,1319
1994,1244.7887276820393,1319
1995,1304.420772992925,1319
1996,1238.6351472929714,1319
1997,1378.6758870330125,1319
1998,1453.6892746918572,1319
1999,1555.0074573569027,1319
2000,1577.976260753936,1319
2001,1567.3502917050607,1319
2002,1502.8458909573546,1319
2003,1464.3845517619266,1319
2004,1396.0053036010013,1319
2005,1423.241299057668,1319
2006,1391.1405726911232,1319
2007,1472.630492012476,1319
2008,1502.3742461565232,1319
2009,1534.2170513307233,1319
2010,1406.6923587379638,1319
2011,1447.9522703495988,1319
2012,1419.657301035916,1319
2013,1296.8807603910677,1319
2014,1261.6971481910357,1319
2015,1370.950552576003,1319
2016,1379.1416640752727,1319
2017,1214.0274558386773,1319
2018,1156.8395431184213,1319
1985,1449.556001951015,1320
1986,1420.206481227617,1320
1987,1355.3787935031073,1320
1988,1384.1908620482143,1320
1989,1384.278809983672,1320
1990,1471.8619105286282,1320
1991,1514.1762423648936,1320
1992,1478.977672543843,1320
1993,1444.8757857669345,1320
1994,1448.419435050949,1320
1995,1504.1041740090586,1320
1996,1473.539028605934,1320
1997,1533.1649681122765,1320
1998,1598.967087385888,1320
1999,1475.2416617165254,1320
2000,1530.5550478165583,1320
2001,1473.604160172374,1320
2002,1453.0057930749333,1320
2003,1455.4078043737584,1320
2004,1496.4207994073922,1320
2005,1648.3061329749992,1320
2006,1684.9206216933428,1320
2007,1755.4956188427782,1320
2008,1693.6338845727203,1320
2009,1643.4896548807071,1320
2010,1755.2752670803561,1320
2011,1814.98979430614,1320
2012,1773.8576439844517,1320
2013,1698.2246621249894,1320
2014,1669.6999454872453,1320
2015,1720.3061256208805,1320
2016,1807.2143694402857,1320
2017,1761.3975939586994,1320
2018,1604.9567687970941,1320
1985,1467.7775127972895,1321
1986,1381.5766687209507,1321
1987,1369.4447039923184,1321
1988,1394.9918628216813,1321
1989,1399.6319049198946,1321
1990,1472.8853084607722,1321
1991,1420.7148881249136,1321
1992,1417.6238953805196,1321
1993,1444.042562659466,1321
1994,1547.4758912808613,1321
1995,1577.0581548367409,1321
1996,1445.7519716651718,1321
1997,1451.9998513524235,1321
1998,1497.6250727943964,1321
1999,1510.9608770901746,1321
2000,1563.4878708032156,1321
2001,1475.1655379017757,1321
2002,1561.1256253933423,1321
2003,1598.4965919975728,1321
2004,1614.042755063659,1321
2005,1668.886447986125,1321
2006,1659.4292611958153,1321
2007,1649.1769097412864,1321
2008,1588.4106860293955,1321
2009,1609.2415313607257,1321
2010,1714.6629522593828,1321
2011,1744.4341189769286,1321
2012,1744.137802171005,1321
2013,1727.781461543389,1321
2014,1645.286669491586,1321
2015,1650.4569427719373,1321
2016,1675.9854875331898,1321
2017,1754.0039544214355,1321
2018,1732.3747352754133,1321
1985,1432.2100646764434,1322
1986,1318.1376036672066,1322
1987,1421.5928910500195,1322
1988,1401.5918107509892,1322
1989,1444.5447908590772,1322
1990,1388.0172425864203,1322
1991,1335.1115383359274,1322
1992,1317.725709643016,1322
1993,1290.478946852984,1322
1994,1292.4906386400824,1322
1995,1349.589554398493,1322
1996,1294.290011241462,1322
1997,1227.8330654940767,1322
1998,1262.5119330918906,1322
1999,1300.4303236732437,1322
2000,1277.8647161544698,1322
2001,1364.3280582754226,1322
2002,1370.7234937489466,1322
2003,1298.7168194911535,1322
2004,1214.05993230334,1322
2005,1279.4209147830456,1322
2006,1453.2591711708526,1322
2007,1556.3864974346984,1322
2008,1421.943309276847,1322
2009,1386.6221329026178,1322
2010,1274.881121614423,1322
2011,1298.4814673825297,1322
2012,1347.0446820996874,1322
2013,1389.9864863694722,1322
2014,1461.539842579085,1322
2015,1456.326390050812,1322
2016,1330.020864827218,1322
2017,1297.457028882315,1322
2018,1157.542858643492,1322
1985,1563.2668512581959,1323
1986,1680.6840714219345,1323
1987,1735.5294844672237,1323
1988,1777.6306539111722,1323
1989,1758.6714228584756,1323
1990,1731.2053236572742,1323
1991,1694.425488945572,1323
1992,1582.6554923089677,1323
1993,1671.4892549047327,1323
1994,1539.1688865918418,1323
1995,1555.40850177925,1323
1996,1547.0733565578064,1323
1997,1562.2873761062283,1323
1998,1664.6854166551461,1323
1999,1627.767678892227,1323
2000,1652.6425598212695,1323
2001,1740.181197104903,1323
2002,1800.321181682745,1323
2003,1870.2029177352126,1323
2004,1825.7942781169922,1323
2005,1822.0336511745004,1323
2006,1804.8426769205225,1323
2007,1830.183086223177,1323
2008,1862.3939289386003,1323
2009,1929.824253095958,1323
2010,1854.921138995961,1323
2011,1926.2313823042937,1323
2012,1898.7068897649392,1323
2013,1928.1109273104191,1323
2014,1893.166075171772,1323
2015,1809.2053123008732,1323
2016,1932.0669363327213,1323
2017,1917.6690244594754,1323
2018,1880.635200075617,1323
2000,1463.7841076995244,1324
2001,1457.052145648323,1324
2002,1463.1167436777453,1324
2003,1496.104515878019,1324
2004,1517.6970448655268,1324
2005,1436.5539897656172,1324
2006,1446.7470578671373,1324
2007,1429.7659159221307,1324
2008,1478.003732644931,1324
2009,1472.9746409924137,1324
2010,1535.0884296928782,1324
2011,1637.845512660721,1324
2012,1694.9524112393945,1324
2013,1548.5579522033881,1324
2014,1492.3751695174951,1324
2015,1461.4885885542444,1324
2016,1574.907105748678,1324
2017,1631.6913796694685,1324
2018,1575.1776433426644,1324
1985,1508.0878030111708,1325
1986,1600.4450699107274,1325
1987,1568.4650032473953,1325
1988,1491.1847030243612,1325
1989,1528.0515820829194,1325
1990,1510.032187828812,1325
1991,1422.4953783135434,1325
1992,1538.6773067085924,1325
1993,1549.750250725258,1325
1994,1590.0888721180424,1325
1995,1739.9478501102317,1325
1996,1651.0125365022527,1325
1997,1634.0936607638068,1325
1998,1554.5571577521132,1325
1999,1476.3006635677878,1325
2000,1624.5683606339276,1325
2001,1627.8213603258062,1325
2002,1648.276830346816,1325
2003,1566.0803363597536,1325
2004,1526.2364561045565,1325
2005,1490.8748457031222,1325
2006,1608.1825465472139,1325
2007,1628.1052886477646,1325
2008,1605.275576095496,1325
2009,1624.1272349233946,1325
2010,1566.5439335301492,1325
2011,1611.0974704044022,1325
2012,1652.294439006211,1325
2013,1702.2791469832694,1325
2014,1705.5133226779785,1325
2015,1592.6628983370535,1325
2016,1486.883887900891,1325
2017,1570.4446198587132,1325
2018,1513.7108445402314,1325
1985,1562.4151248404407,1326
1986,1636.9260771333536,1326
1987,1662.6845044511479,1326
1988,1663.0897265705898,1326
1989,1697.9037335066807,1326
1990,1667.7067441443712,1326
1991,1758.0163064214423,1326
1992,1869.6645716598218,1326
1993,1901.7603157297192,1326
1994,1810.5786719586977,1326
1995,1687.0981218158254,1326
1996,1614.092559341057,1326
1997,1587.3146836332014,1326
1998,1579.8115719300226,1326
1999,1555.7454281850792,1326
2000,1775.9281639120195,1326
2001,1864.3510455228525,1326
2002,1875.8457135672616,1326
2003,1888.2597993124864,1326
2004,1777.3233151585387,1326
2005,1723.9563868922353,1326
2006,1793.661710248238,1326
2007,1916.4015701073472,1326
2008,1952.2429960863915,1326
2009,1916.1456873724578,1326
2010,1900.9468645834386,1326
2011,1992.2685219784778,1326
2012,2079.0518925972997,1326
2013,2068.503142414188,1326
2014,2065.2663435965023,1326
2015,1993.5095539921779,1326
2016,1885.356800560668,1326
2017,1879.1398963088516,1326
2018,1886.6522671338705,1326
1985,1367.2785146645272,1327
1985,1576.4797144844927,1328
1986,1728.1176982112197,1328
1987,1759.2671151385202,1328
1988,1826.59376655958,1328
1989,1909.9346051931618,1328
1990,1933.9944612781114,1328
1991,1965.1064904177251,1328
1992,1824.9240712028195,1328
1993,1868.3033902612146,1328
1994,1815.7623516778665,1328
1995,1777.059379165596,1328
1996,1812.4704183525723,1328
1997,1859.9336002625355,1328
1998,1792.6569333313366,1328
1999,1858.2537360432245,1328
2000,1881.1689279332968,1328
2001,1909.846125543498,1328
2002,1940.2648930280127,1328
2003,1970.1275116542884,1328
2004,1920.2228898548076,1328
2005,1889.7946757681468,1328
2006,1904.000222980934,1328
2007,1858.6478616158852,1328
2008,1800.22618865519,1328
2009,1841.4553965070263,1328
2010,1861.555097567933,1328
2011,1697.1680218838146,1328
2012,1724.6236953711661,1328
2013,1713.9030691784803,1328
2014,1824.1124707674403,1328
2015,1905.4460622213185,1328
2016,2000.1313047585534,1328
2017,1966.7351683699064,1328
2018,1831.5207155594235,1328
1985,1510.5094067836042,1329
1986,1496.9367680069583,1329
1987,1513.8402486346006,1329
1988,1489.2958971465175,1329
1989,1551.3577309060906,1329
1990,1655.0106168412321,1329
1991,1715.8617212340089,1329
1992,1882.7918783051878,1329
1993,1868.0294445004326,1329
1994,1855.5239240607698,1329
1995,1852.7131570036183,1329
1996,1943.7267539845902,1329
1997,1881.0449560136528,1329
1998,1797.5718412958656,1329
1999,1819.1438745150613,1329
2000,1864.16094702897,1329
2001,1905.762778099952,1329
2002,1887.2463477225883,1329
2003,1828.893633340665,1329
2004,1846.8657255094233,1329
2005,1991.6228763089987,1329
2006,1960.5201195316686,1329
2007,1877.6978704997232,1329
2008,1791.298677783888,1329
2009,1753.9673624309492,1329
2010,1816.1413685651803,1329
2011,1845.0018444557245,1329
2012,1803.619456959963,1329
2013,1818.5079949851488,1329
2014,1919.7878185563366,1329
2015,1888.7989576888767,1329
2016,1809.2594430921029,1329
2017,1769.5599954070844,1329
2018,1858.3344079399785,1329
1985,1524.2380576332432,1330
1986,1587.9863510132593,1330
1987,1564.3666909018098,1330
1988,1517.5784731202777,1330
1989,1557.2114607058795,1330
1990,1579.0351299733322,1330
1991,1572.7193087758867,1330
1992,1506.6089196850153,1330
1993,1532.5699879796496,1330
1994,1621.1425183389792,1330
1995,1654.1696804732373,1330
1996,1602.6870699272647,1330
1997,1618.060841886608,1330
1998,1552.35538567165,1330
1999,1590.4886469472149,1330
2000,1556.341170489453,1330
2001,1494.1532714158473,1330
2002,1501.65577845155,1330
2003,1454.7132940129898,1330
2004,1466.6896790599176,1330
2005,1556.088351900364,1330
2006,1664.553448278082,1330
2007,1679.2338281991128,1330
2008,1712.3450720770577,1330
2009,1614.2459837969016,1330
2010,1631.870101424786,1330
2011,1729.0082799177285,1330
2012,1709.199123632879,1330
2013,1618.5341318473183,1330
2014,1468.1677454185324,1330
2015,1564.2375005909496,1330
2016,1643.852769540394,1330
2017,1664.8755035042873,1330
2018,1682.4948588482546,1330
1985,1455.5318277575122,1331
1986,1512.7496008009948,1331
1987,1466.796115516001,1331
1988,1422.0801989307013,1331
1989,1378.3603041456763,1331
1994,1376.3492152922745,1331
1995,1290.2090493828764,1331
1996,1318.6020932717427,1331
1997,1491.049704549361,1331
1998,1569.7542170255572,1331
1999,1538.4893754612935,1331
2000,1503.8436323273568,1331
2001,1391.474895372172,1331
2002,1326.275211863541,1331
2003,1496.3950499290554,1331
2004,1506.470704750088,1331
2005,1563.1048691035664,1331
2006,1618.3071796515414,1331
2007,1602.0970965935578,1331
2008,1655.6672565413317,1331
2009,1614.842014198628,1331
2010,1583.1268197631991,1331
2011,1601.2101290956841,1331
2012,1610.6668827334806,1331
2013,1664.5206187242045,1331
2014,1614.6608428745085,1331
2015,1537.926017512304,1331
