,Season,SeasonElo,TeamID
81876,2018,1325.055188,1226
1121,2003,1659.970415,1227
6151,2004,1645.252121,1227
11094,2005,1674.65996,1227
14843,2006,1630.880385,1227
19735,2007,1640.123625,1227
24838,2008,1520.469839,1227
29900,2009,1785.185337,1227
35529,2010,1486.724944,1227
40383,2011,1361.391474,1227
47057,2012,1242.640417,1227
51117,2013,1603.058647,1227
56365,2014,1362.483116,1227
61472,2015,1244.185211,1227
67382,2016,1212.463015,1227
72465,2017,1190.665437,1227
81843,2018,1414.561402,1227
1122,2003,1725.685552,1228
5436,2004,1753.401093,1228
10081,2005,1997.931562,1228
14580,2006,2183.803893,1228
19432,2007,1946.041296,1228
24872,2008,1820.635754,1228
29901,2009,1896.415975,1228
35163,2010,1846.526538,1228
40239,2011,1885.988165,1228
45835,2012,1921.838416,1228
50979,2013,1802.852638,1228
56312,2014,1860.406039,1228
61636,2015,1928.465512,1228
68066,2016,1690.392009,1228
72200,2017,1644.643951,1228
81597,2018,1592.372403,1228
1138,2003,1347.163163,1229
6637,2004,1392.159764,1229
10135,2005,1519.279719,1229
14835,2006,1546.482997,1229
19736,2007,1611.351414,1229
25119,2008,1629.835394,1229
30184,2009,1876.719662,1229
35477,2010,1809.462335,1229
40428,2011,1662.081882,1229
45836,2012,1456.008713,1229
51119,2013,1706.185351,1229
56347,2014,1577.207443,1229
61722,2015,1629.970401,1229
67049,2016,1542.604897,1229
72653,2017,1649.387705,1229
81831,2018,1596.88832,1229
58522,2014,1439.015535,1230
63740,2015,1479.085642,1230
67573,2016,1523.297733,1230
73859,2017,1253.859888,1230
81712,2018,1050.139647,1230
1125,2003,1664.351066,1231
5692,2004,1638.027518,1231
10372,2005,1531.164509,1231
14845,2006,1819.787843,1231
19785,2007,1801.303546,1231
25498,2008,1906.763201,1231
29894,2009,1714.522761,1231
34997,2010,1376.759243,1231
40429,2011,1565.871195,1231
45923,2012,1804.499394,1231
51120,2013,2067.157678,1231
56323,2014,2023.151126,1231
61768,2015,1798.406272,1231
66858,2016,1771.371859,1231
72654,2017,2038.60319,1231
81661,2018,1693.554554,1231
1053,2003,1384.278182,1232
5662,2004,1301.122864,1232
10720,2005,1345.031117,1232
15116,2006,1562.331661,1232
20743,2007,1658.143025,1232
24893,2008,1476.154127,1232
29985,2009,1444.731686,1232
35317,2010,1526.540963,1232
40503,2011,1412.251805,1232
45635,2012,1740.290335,1232
51575,2013,1668.389787,1232
56783,2014,1743.375506,1232
61607,2015,1498.689496,1232
67181,2016,1491.595793,1232
72563,2017,1552.9687,1232
81691,2018,1448.308818,1232
1236,2003,1487.192007,1233
5669,2004,1474.502841,1233
10173,2005,1398.477824,1233
14926,2006,1704.906959,1233
19958,2007,1427.987974,1233
24859,2008,1214.472499,1233
29983,2009,1367.6284,1233
35125,2010,1430.239474,1233
40589,2011,1634.219786,1233
45837,2012,1879.749986,1233
51400,2013,1643.411275,1233
56797,2014,1654.659869,1233
61792,2015,1697.010466,1233
67670,2016,1633.834499,1233
72564,2017,1603.042777,1233
81851,2018,1595.413953,1233
851,2003,1572.761544,1234
5394,2004,1567.510186,1234
10016,2005,1720.57671,1234
14584,2006,1794.230098,1234
19603,2007,1797.836404,1234
24592,2008,1547.923471,1234
29583,2009,1591.395763,1234
35009,2010,1508.453346,1234
40430,2011,1525.656574,1234
45805,2012,1462.588532,1234
50980,2013,1717.16931,1234
56228,2014,1911.370517,1234
61344,2015,1840.379991,1234
66997,2016,1958.924988,1234
72207,2017,1816.116098,1234
81646,2018,1652.77093,1234
1198,2003,1621.796828,1235
6761,2004,1644.495551,1235
10369,2005,1644.164994,1235
14809,2006,1692.482457,1235
19834,2007,1609.409732,1235
24894,2008,1537.46038,1235
30020,2009,1582.507618,1235
34874,2010,1679.038058,1235
40394,2011,1723.090761,1235
45793,2012,1676.106806,1235
51080,2013,1871.854528,1235
56586,2014,1970.217535,1235
61920,2015,2058.772566,1235
67187,2016,2078.637241,1235
72605,2017,1908.172496,1235
81905,2018,1661.133967,1235
642,2003,1394.868105,1236
5950,2004,1288.093295,1236
10181,2005,1215.306255,1236
14712,2006,1240.244454,1236
19483,2007,1307.910996,1236
25068,2008,1310.167243,1236
29921,2009,1336.860771,1236
35401,2010,1375.793395,1236
40680,2011,1470.289512,1236
46028,2012,1469.550918,1236
51055,2013,1243.558615,1236
56316,2014,1467.097278,1236
61751,2015,1543.946855,1236
66920,2016,1494.06372,1236
72387,2017,1668.216018,1236
81834,2018,1556.197706,1236
1017,2003,1450.268049,1237
5969,2004,1584.355981,1237
10886,2005,1455.885996,1237
14742,2006,1490.719143,1237
19784,2007,1484.155589,1237
25140,2008,1601.854192,1237
30176,2009,1518.948129,1237
35166,2010,1587.79772,1237
40629,2011,1652.860543,1237
45690,2012,1426.323054,1237
50910,2013,1357.8694,1237
56349,2014,1105.121718,1237
61626,2015,1137.573063,1237
66998,2016,1258.148425,1237
72388,2017,1478.043727,1237
81836,2018,1328.462185,1237
1128,2003,1377.860571,1238
5714,2004,1372.63523,1238
9888,2005,1252.751205,1238
14796,2006,1245.328364,1238
19429,2007,1422.76361,1238
24680,2008,1222.3984,1238
29816,2009,1238.58617,1238
35501,2010,1266.583535,1238
40432,2011,1341.325757,1238
45995,2012,1188.965919,1238
51337,2013,940.0076502,1238
56063,2014,1195.285979,1238
61644,2015,1054.408585,1238
68305,2016,1258.672597,1238
72471,2017,1188.124315,1238
81875,2018,1003.590661,1238
882,2003,1435.729933,1239
6667,2004,1322.094109,1239
11193,2005,1211.58871,1239
14967,2006,1306.976985,1239
19949,2007,1133.016449,1239
24970,2008,1294.6732,1239
30264,2009,1429.981721,1239
35588,2010,1433.723919,1239
40821,2011,1588.574836,1239
46001,2012,1416.817615,1239
51084,2013,1321.145138,1239
56745,2014,1211.448665,1239
61608,2015,1057.091019,1239
67266,2016,1223.901465,1239
72070,2017,1379.2533,1239
81644,2018,1246.832719,1239
1320,2003,1540.351331,1240
5807,2004,1489.476201,1240
9888,2005,1359.583126,1240
15124,2006,1258.301944,1240
20730,2007,1231.669297,1240
25265,2008,1094.469111,1240
29905,2009,1473.295094,1240
35506,2010,1199.787343,1240
40483,2011,1171.096136,1240
46013,2012,1160.127393,1240
50865,2013,1399.763743,1240
56521,2014,1235.878188,1240
61605,2015,1171.485461,1240
67898,2016,1145.412209,1240
72201,2017,1352.283313,1240
81697,2018,1486.873053,1240
1203,2003,1431.585767,1241
6585,2004,1345.673354,1241
10900,2005,1176.642655,1241
15230,2006,1163.315881,1241
19946,2007,1118.824197,1241
25141,2008,1448.565353,1241
30717,2009,1565.978571,1241
35391,2010,1416.773509,1241
41709,2011,1680.001655,1241
46372,2012,1621.121053,1241
51161,2013,1363.951852,1241
56215,2014,1422.557069,1241
61723,2015,1411.482447,1241
66921,2016,1544.177502,1241
72237,2017,1304.209524,1241
81732,2018,1367.544294,1241
1308,2003,1631.274142,1242
5766,2004,1837.081028,1242
10308,2005,1986.971106,1242
14848,2006,1825.966028,1242
19707,2007,1934.576775,1242
25062,2008,2155.138874,1242
29906,2009,2139.779652,1242
35327,2010,2020.712859,1242
40682,2011,2269.534277,1242
45927,2012,2186.899597,1242
51291,2013,2165.837545,1242
56421,2014,2081.188482,1242
61793,2015,2046.57548,1242
67485,2016,2050.15701,1242
72202,2017,2199.981075,1242
82020,2018,2084.816709,1242
884,2003,1555.840683,1243
5691,2004,1605.071847,1243
11405,2005,1595.95408,1243
14758,2006,1750.274146,1243
19737,2007,1669.673715,1243
24763,2008,1758.750345,1243
29995,2009,1779.198119,1243
35168,2010,1845.41072,1243
40532,2011,2057.476612,1243
46117,2012,2001.492452,1243
51402,2013,1893.535209,1243
56384,2014,1859.073407,1243
61479,2015,1772.880787,1243
67275,2016,1764.893056,1243
72391,2017,1817.590048,1243
81984,2018,1883.675788,1243
15412,2006,1481.652535,1244
20107,2007,1135.929642,1244
24997,2008,1141.112746,1244
30112,2009,1217.460727,1244
35472,2010,1049.805394,1244
40667,2011,1233.575412,1244
46133,2012,1149.628636,1244
50566,2013,891.4992942,1244
56105,2014,977.9821512,1244
61469,2015,1127.58026,1244
67855,2016,1046.696575,1244
72257,2017,1262.780125,1244
81543,2018,1240.046857,1244
1622,2003,1670.62242,1245
5890,2004,1625.026122,1245
10018,2005,1766.673137,1245
14883,2006,1602.060934,1245
19875,2007,1777.391008,1245
24638,2008,1781.157573,1245
29840,2009,1790.34074,1245
35131,2010,1652.250586,1245
40627,2011,1679.954516,1245
45928,2012,1836.1646,1245
50894,2013,1625.120897,1245
56253,2014,1707.240787,1245
61923,2015,1489.726991,1245
67188,2016,1652.421845,1245
72565,2017,1480.035763,1245
81974,2018,1472.833031,1245
1311,2003,1647.209792,1246
6777,2004,1901.740076,1246
10142,2005,2016.967739,1246
14714,2006,1960.813931,1246
19738,2007,1827.133197,1246
25100,2008,1622.682749,1246
29915,2009,1744.707981,1246
35170,2010,1873.785723,1246
40684,2011,2065.766012,1246
45923,2012,2148.94807,1246
51123,2013,2028.687535,1246
56254,2014,1856.142698,1246
61594,2015,2088.53235,1246
67167,2016,2218.21001,1246
72445,2017,2111.435027,1246
82039,2018,2065.518294,1246
1310,2003,1460.163712,1247
5481,2004,1397.535208,1247
10479,2005,1287.29363,1247
15153,2006,1598.335504,1247
20036,2007,1564.543245,1247
25285,2008,1279.514338,1247
29907,2009,1548.412257,1247
35257,2010,1677.002041,1247
40628,2011,1564.256105,1247
45839,2012,1644.337901,1247
51266,2013,1721.363721,1247
56350,2014,1642.461596,1247
61853,2015,1636.565893,1247
67653,2016,1420.876574,1247
72541,2017,1531.858424,1247
81893,2018,1510.862609,1247
1430,2003,1443.953681,1248
6362,2004,1462.682221,1248
10836,2005,1380.086606,1248
14596,2006,1290.231884,1248
19606,2007,1212.734294,1248
24738,2008,1280.147438,1248
29825,2009,1322.183846,1248
34978,2010,1219.702073,1248
40533,2011,1249.432453,1248
45778,2012,1324.956551,1248
50868,2013,1338.138782,1248
56314,2014,1504.46624,1248
61746,2015,1581.377398,1248
66978,2016,1371.977299,1248
72580,2017,1161.027848,1248
81628,2018,1264.355515,1248
1342,2003,1416.777888,1249
6812,2004,1280.023144,1249
10498,2005,1327.618075,1249
14849,2006,1369.117397,1249
20844,2007,1468.657402,1249
25007,2008,1318.024897,1249
29985,2009,1546.601141,1249
34858,2010,1309.712782,1249
40972,2011,1253.415304,1249
45677,2012,1506.704672,1249
50996,2013,1450.721608,1249
56072,2014,1022.447132,1249
61895,2015,1082.205806,1249
68633,2016,1222.052814,1249
72506,2017,1211.444405,1249
81885,2018,1428.961705,1249
783,2003,1498.940526,1250
5695,2004,1397.546614,1250
9981,2005,1354.839998,1250
14661,2006,1293.849274,1250
19395,2007,1366.998981,1250
24611,2008,1243.954325,1250
29750,2009,1435.393846,1250
35148,2010,1266.636399,1250
40416,2011,1418.877742,1250
45584,2012,1569.086874,1250
50867,2013,1760.832155,1250
56255,2014,1502.370724,1250
62053,2015,1359.576733,1250
67414,2016,1326.669128,1250
73777,2017,1542.740923,1250
81625,2018,1434.119895,1250
1077,2003,1456.656134,1251
6398,2004,1387.263611,1251
10941,2005,1328.153071,1251
15121,2006,1268.470968,1251
20907,2007,1132.487723,1251
24756,2008,1356.81878,1251
30245,2009,1446.112817,1251
34793,2010,1339.460258,1251
40434,2011,1353.66543,1251
47038,2012,1176.165464,1251
50945,2013,1164.230467,1251
56598,2014,1315.775262,1251
61450,2015,1186.815074,1251
67235,2016,954.4715291,1251
72511,2017,1220.233119,1251
81837,2018,1448.314158,1251
1598,2003,1269.661978,1252
5808,2004,1215.722627,1252
10386,2005,1270.642039,1252
14851,2006,1427.971092,1252
19830,2007,1513.889679,1252
24439,2008,1339.490807,1252
30023,2009,1378.866728,1252
35169,2010,1379.231012,1252
40890,2011,1543.397816,1252
45678,2012,1408.126926,1252
51292,2013,1367.763172,1252
56385,2014,1366.794887,1252
61643,2015,1351.457401,1252
66803,2016,1346.702335,1252
72311,2017,1200.847557,1252
81830,2018,1595.395973,1252
1074,2003,1326.368759,1253
5853,2004,1221.037765,1253
11018,2005,1230.248808,1253
15046,2006,1263.519394,1253
19815,2007,1594.614797,1253
24971,2008,1493.509765,1253
29953,2009,1347.247761,1253
35282,2010,1595.997777,1253
41871,2011,1687.227875,1253
45953,2012,1789.365492,1253
51153,2013,1705.848561,1253
56305,2014,1502.846304,1253
61410,2015,1672.364583,1253
67086,2016,1640.218498,1253
71977,2017,1544.378293,1253
81920,2018,1415.804502,1253
1350,2003,1493.190181,1254
6518,2004,1286.370407,1254
10966,2005,1195.625764,1254
14968,2006,1254.668911,1254
19816,2007,1321.856193,1254
24841,2008,1306.560466,1254
30055,2009,1266.098618,1254
35171,2010,1371.297174,1254
40589,2011,1456.4008,1254
45778,2012,1625.717362,1254
51959,2013,1441.411752,1254
56364,2014,1393.825017,1254
61767,2015,1089.589525,1254
67236,2016,1304.426124,1254
72385,2017,1386.942667,1254
81866,2018,1387.577895,1254
10072,2005,1090.8374,1255
14911,2006,1029.82742,1255
19700,2007,1122.80557,1255
24468,2008,1025.726188,1255
29530,2009,1108.106403,1255
34775,2010,1092.124942,1255
40289,2011,1149.247773,1255
45619,2012,1145.851506,1255
50843,2013,957.3980988,1255
56132,2014,1160.845286,1255
61693,2015,1036.351908,1255
67264,2016,1023.24783,1255
72747,2017,1066.888935,1255
81659,2018,1086.848995,1255
2463,2003,1430.595251,1256
5869,2004,1394.949657,1256
10213,2005,1509.880605,1256
14759,2006,1615.586352,1256
19879,2007,1520.83936,1256
24992,2008,1291.191283,1256
30122,2009,1265.021089,1256
35173,2010,1669.182917,1256
40437,2011,1593.470391,1256
45970,2012,1302.565818,1256
50819,2013,1675.558495,1256
56448,2014,1649.84106,1256
61644,2015,1818.648025,1256
67353,2016,1689.308769,1256
72492,2017,1568.67155,1256
81941,2018,1440.935697,1256
1311,2003,1723.11526,1257
6696,2004,1979.291215,1257
10499,2005,1873.406304,1257
15028,2006,1949.581136,1257
20426,2007,1716.646595,1257
25086,2008,1938.196948,1257
30297,2009,1958.343149,1257
35454,2010,1801.101808,1257
42028,2011,1906.744893,1257
45931,2012,2093.834528,1257
51129,2013,2118.470718,1257
56449,2014,2156.544256,1257
61768,2015,2187.755967,1257
67238,2016,1950.439544,1257
72260,2017,2046.481938,1257
81966,2018,1907.104093,1257
887,2003,1482.814866,1258
5518,2004,1436.097097,1258
10762,2005,1574.157952,1258
14719,2006,1422.726515,1258
19662,2007,1584.025418,1258
24535,2008,1289.266206,1258
29718,2009,1059.240876,1258
34892,2010,1352.101784,1258
40552,2011,1548.093475,1258
45758,2012,1396.37721,1258
52089,2013,1580.338211,1258
55977,2014,1532.268471,1258
62030,2015,1402.050836,1258
67148,2016,1343.142805,1258
72870,2017,1465.937974,1258
81743,2018,1385.571353,1258
1210,2003,1344.569573,1259
6366,2004,1001.473632,1259
10156,2005,1060.206825,1259
15315,2006,1266.496285,1259
19950,2007,1417.779175,1259
24654,2008,1475.771412,1259
29801,2009,1475.72327,1259
35112,2010,1494.557758,1259
40584,2011,1350.03864,1259
45933,2012,1567.708796,1259
50742,2013,1653.9672,1259
56459,2014,1510.462113,1259
61652,2015,1227.979449,1259
67014,2016,1150.123262,1259
72396,2017,1321.483519,1259
81626,2018,1139.069176,1259
1182,2003,1498.004945,1260
5921,2004,1537.36516,1260
10883,2005,1294.356774,1260
15168,2006,1575.797932,1260
19613,2007,1623.109247,1260
25063,2008,1550.920036,1260
29731,2009,1549.231131,1260
35174,2010,1521.607716,1260
40276,2011,1565.191387,1260
45831,2012,1415.746846,1260
51138,2013,1372.352275,1260
56261,2014,1366.380701,1260
62013,2015,1436.274281,1260
67309,2016,1530.125362,1260
72397,2017,1636.776535,1260
81831,2018,1890.909689,1260
1312,2003,1655.120209,1261
5856,2004,1805.517513,1261
11046,2005,1588.222016,1261
15032,2006,1877.19631,1261
20360,2007,1903.405988,1261
24854,2008,1688.017245,1261
30255,2009,1726.15944,1261
35409,2010,1810.033716,1261
40690,2011,1569.550492,1261
45682,2012,1511.297302,1261
51404,2013,1706.919239,1261
56763,2014,1797.934679,1261
61483,2015,1738.334668,1261
67385,2016,1653.1545,1261
72765,2017,1753.28379,1261
81932,2018,1761.78701,1261
57403,2014,1191.025961,1262
62560,2015,1235.581878,1262
67073,2016,1224.565292,1262
73178,2017,1225.773392,1262
81803,2018,1281.209456,1262
1201,2003,1440.06876,1263
6646,2004,1460.355507,1263
10455,2005,1486.521162,1263
14687,2006,1320.496485,1263
19546,2007,1347.101909,1263
24643,2008,1243.396115,1263
29634,2009,1181.114964,1263
35221,2010,1189.414515,1263
40756,2011,1378.167844,1263
46227,2012,1359.221714,1263
51195,2013,1203.509635,1263
57699,2014,1133.823424,1263
61620,2015,1043.7322,1263
67154,2016,998.5136645,1263
72366,2017,1037.011431,1263
81812,2018,976.7586995,1263
1225,2003,1588.594728,1264
6647,2004,1782.87797,1264
10884,2005,1726.223916,1264
15085,2006,1548.35496,1264
19617,2007,1349.519207,1264
24860,2008,1397.973401,1264
29996,2009,1372.140866,1264
35121,2010,1445.601896,1264
40479,2011,1299.624029,1264
45621,2012,1272.072177,1264
51352,2013,1462.959437,1264
56525,2014,1641.205837,1264
61725,2015,1557.496792,1264
67243,2016,1381.58295,1264
72323,2017,1404.360913,1264
81751,2018,1433.205055,1264
1211,2003,1393.996604,1265
6347,2004,1356.321338,1265
9995,2005,1321.737577,1265
15033,2006,1371.437348,1265
19615,2007,1708.68034,1265
24645,2008,1675.187634,1265
30029,2009,1432.28755,1265
35378,2010,1125.114652,1265
40560,2011,1112.225618,1265
45752,2012,1240.216433,1265
51081,2013,1408.070403,1265
55959,2014,1227.081396,1265
61582,2015,1316.02707,1265
67216,2016,1295.233579,1265
72204,2017,1317.359876,1265
81631,2018,1169.96574,1265
1130,2003,1639.970964,1266
6485,2004,1836.573023,1266
10146,2005,1741.386723,1266
14597,2006,1647.184664,1266
19740,2007,1881.077618,1266
25143,2008,1962.315356,1266
29912,2009,1906.893647,1266
35190,2010,1924.889304,1266
40553,2011,1903.248516,1266
45798,2012,1980.970749,1266
51131,2013,1934.456274,1266
56513,2014,1909.701946,1266
61412,2015,1747.025299,1266
67122,2016,1661.590936,1266
72263,2017,1786.332859,1266
81965,2018,1857.747366,1266
1631,2003,1565.625541,1267
5700,2004,1444.084574,1267
10354,2005,1425.18889,1267
14995,2006,1309.742485,1267
19710,2007,1368.017144,1267
25347,2008,1463.802077,1267
30127,2009,1488.074887,1267
35410,2010,1640.025965,1267
40958,2011,1730.430911,1267
46126,2012,1811.671674,1267
51061,2013,1665.379273,1267
56398,2014,1441.954859,1267
61670,2015,1274.099369,1267
67331,2016,1425.034273,1267
72505,2017,1557.354713,1267
82022,2018,1708.980375,1267
1945,2003,1698.582042,1268
5422,2004,1729.690657,1268
10203,2005,1855.138741,1268
14761,2006,1719.504263,1268
19432,2007,1896.549263,1268
24727,2008,1805.844586,1268
29988,2009,1797.591151,1268
35267,2010,1775.599574,1268
40524,2011,1946.259356,1268
46054,2012,1730.978807,1268
51133,2013,1844.678579,1268
56360,2014,1800.759462,1268
61646,2015,1877.502425,1268
66947,2016,1992.740677,1268
72398,2017,1864.725762,1268
81679,2018,1760.368695,1268
1227,2003,1414.605738,1269
5700,2004,1468.983218,1269
10815,2005,1442.219084,1269
15306,2006,1521.303143,1269
19570,2007,1612.735421,1269
24636,2008,1781.887766,1269
30059,2009,1621.417413,1269
35175,2010,1491.656032,1269
40595,2011,1530.398779,1269
45685,2012,1592.500805,1269
51454,2013,1701.238935,1269
56451,2014,1951.164293,1269
61342,2015,1780.221189,1269
67294,2016,1591.206181,1269
72607,2017,1599.846046,1269
81924,2018,1349.782382,1269
1564,2003,1449.453952,1270
6858,2004,1364.988078,1270
9282,2005,1367.573731,1270
15422,2006,1363.96966,1270
19741,2007,1371.449303,1270
25069,2008,1383.977283,1270
30129,2009,1376.77282,1270
35415,2010,1177.713708,1270
40830,2011,1298.959951,1270
46319,2012,1362.64811,1270
51601,2013,1510.693065,1270
56726,2014,1196.401453,1270
62459,2015,1353.358145,1270
67687,2016,1214.134413,1270
74119,2017,1249.541164,1270
81760,2018,1276.529378,1270
1303,2003,1287.415301,1271
6271,2004,1069.016083,1271
10322,2005,954.9909658,1271
14598,2006,989.7653477,1271
20119,2007,1019.007473,1271
24619,2008,909.6273209,1271
30157,2009,838.828371,1271
35176,2010,968.7582745,1271
40669,2011,1068.278621,1271
45447,2012,1033.511653,1271
51030,2013,942.1534286,1271
56740,2014,952.7721784,1271
61117,2015,1133.951067,1271
67100,2016,1218.905074,1271
72282,2017,1109.072795,1271
81855,2018,936.4601955,1271
1318,2003,1601.134132,1272
5602,2004,1795.783188,1272
10394,2005,1603.82521,1272
14855,2006,1944.302823,1272
19802,2007,1926.43262,1272
25067,2008,2073.59447,1272
30257,2009,2085.821377,1272
35412,2010,2163.697138,1272
40831,2011,1865.995841,1272
46123,2012,1811.393971,1272
51293,2013,1889.019359,1272
56452,2014,2048.100846,1272
61873,2015,1693.851837,1272
67350,2016,1745.598792,1272
72266,2017,1791.008093,1272
82014,2018,1524.71682,1272
1633,2003,1581.911363,1273
6399,2004,1451.618863,1273
11328,2005,1478.829587,1273
15414,2006,1298.641161,1273
19884,2007,1235.78677,1273
25987,2008,1314.048519,1273
29735,2009,1345.125965,1273
35135,2010,1290.95716,1273
40435,2011,1312.225388,1273
45938,2012,1554.212288,1273
51136,2013,1458.949688,1273
56453,2014,1658.642971,1273
61974,2015,1427.389673,1273
67340,2016,1497.190349,1273
72633,2017,1339.052776,1273
81817,2018,1497.249919,1273
1117,2003,1532.773722,1274
5537,2004,1478.922616,1274
10204,2005,1563.59133,1274
14422,2006,1578.123779,1274
19963,2007,1577.560103,1274
24906,2008,1785.641061,1274
30086,2009,1844.103909,1274
35243,2010,1837.435724,1274
42035,2011,1801.266496,1274
45800,2012,1725.832093,1274
51590,2013,1953.584361,1274
56260,2014,1802.714996,1274
61704,2015,1826.593814,1274
67009,2016,1911.647167,1274
72267,2017,1902.729976,1274
81940,2018,1901.710759,1274
2077,2003,1395.94357,1275
5764,2004,1469.72227,1275
10442,2005,1694.084996,1275
15180,2006,1703.220008,1275
19736,2007,1620.829611,1275
25114,2008,1713.396529,1275
29916,2009,1826.135077,1275
35019,2010,1549.680193,1275
40406,2011,1605.117075,1275
46258,2012,1477.766358,1275
51104,2013,1430.363112,1275
56766,2014,1289.15438,1275
61513,2015,1299.710204,1275
67300,2016,1350.219958,1275
72521,2017,1347.593401,1275
81956,2018,1457.352168,1275
893,2003,1480.284158,1276
6567,2004,1689.655949,1276
10673,2005,1629.052124,1276
14857,2006,1707.448347,1276
19393,2007,1739.109827,1276
24628,2008,1607.921841,1276
29917,2009,1732.60597,1276
35348,2010,1732.951038,1276
41883,2011,1783.959846,1276
45939,2012,1879.061806,1276
51218,2013,2009.69797,1276
56309,2014,1916.216982,1276
61658,2015,1913.223607,1276
67244,2016,1802.3496,1276
72400,2017,1875.412738,1276
81833,2018,2153.645824,1276
1132,2003,1654.980038,1277
5582,2004,1684.732743,1277
10148,2005,1834.432443,1277
14858,2006,1902.601064,1277
19460,2007,1828.44851,1277
24759,2008,1897.017124,1277
29989,2009,1879.544953,1277
35117,2010,1969.460546,1277
42036,2011,1905.602164,1277
45848,2012,1898.470086,1277
51032,2013,2056.461917,1277
56359,2014,2004.587154,1277
61535,2015,1991.813575,1277
67011,2016,2080.959482,1277
72401,2017,2013.872216,1277
81762,2018,2048.78952,1277
1752,2003,1534.390957,1278
5446,2004,1568.125735,1278
10149,2005,1592.453088,1278
14859,2006,1749.829682,1278
19620,2007,1558.559472,1278
25010,2008,1628.287669,1278
29918,2009,1746.744761,1278
35179,2010,1832.92805,1278
40446,2011,1932.040396,1278
45687,2012,1744.680584,1278
50705,2013,1908.406126,1278
56455,2014,1825.375771,1278
61596,2015,1828.98412,1278
67040,2016,1641.380826,1278
72402,2017,1595.310076,1278
81607,2018,1543.359531,1278
1133,2003,1596.664444,1279
6356,2004,1561.934701,1279
10676,2005,1626.606495,1279
14954,2006,1625.730429,1279
19534,2007,1577.86486,1279
25031,2008,1867.051338,1279
29813,2009,1727.036201,1279
35036,2010,1754.167302,1279
40896,2011,1786.146829,1279
45942,2012,1747.842169,1279
51455,2013,1823.930646,1279
56625,2014,1890.8787,1279
61726,2015,1777.316777,1279
67246,2016,1737.687343,1279
72403,2017,1751.6702,1279
81901,2018,1584.251954,1279
1021,2003,1685.039041,1280
6356,2004,1913.181928,1280
10395,2005,1942.979334,1280
14604,2006,1714.97517,1280
19963,2007,1775.409554,1280
24910,2008,1764.692493,1280
30044,2009,1761.218465,1280
35361,2010,1820.913684,1280
40779,2011,1764.347647,1280
45440,2012,1797.275686,1280
51295,2013,1576.49881,1280
56589,2014,1424.991118,1280
61997,2015,1466.434821,1280
67247,2016,1512.315583,1280
72312,2017,1595.562811,1280
82000,2018,1772.028816,1280
1638,2003,1669.201478,1281
6800,2004,1693.102344,1281
10736,2005,1622.935435,1281
14861,2006,1605.12642,1281
19391,2007,1579.468036,1281
24608,2008,1760.044788,1281
29990,2009,1836.496714,1281
35182,2010,1933.387129,1281
40598,2011,1853.002776,1281
45944,2012,2056.046418,1281
51140,2013,2069.620703,1281
56386,2014,1963.553264,1281
61820,2015,1619.885997,1281
67170,2016,1539.399496,1281
72404,2017,1414.078131,1281
81925,2018,1843.791187,1281
1134,2003,1382.441276,1282
6400,2004,1441.218954,1282
10652,2005,1415.843492,1282
14943,2006,1444.293284,1282
19759,2007,1317.147527,1282
24844,2008,1294.754431,1282
29464,2009,1394.801385,1282
35355,2010,1204.641311,1282
40677,2011,1224.846444,1282
45697,2012,1455.371468,1282
51129,2013,1324.548501,1282
56614,2014,1192.57019,1282
61765,2015,1303.553592,1282
67133,2016,1392.157301,1282
72269,2017,1378.980447,1282
81926,2018,1282.987756,1282
2108,2003,1549.201929,1283
5397,2004,1594.422202,1283
10928,2005,1655.849439,1283
14980,2006,1810.257019,1283
19889,2007,1856.27089,1283
25146,2008,1777.889077,1283
30070,2009,1664.514927,1283
35333,2010,1683.453023,1283
40709,2011,1699.821138,1283
46133,2012,1778.048979,1283
51334,2013,1377.951538,1283
56229,2014,1577.600196,1283
61963,2015,1518.700921,1283
67316,2016,1342.604893,1283
72716,2017,1440.964165,1283
81707,2018,1501.160854,1283
2265,2003,1447.725362,1284
5926,2004,1581.443249,1284
10209,2005,1424.123644,1284
14939,2006,1402.489481,1284
19441,2007,1481.517616,1284
24926,2008,1183.41827,1284
29602,2009,1080.836945,1284
34931,2010,1175.805245,1284
40606,2011,1168.737572,1284
45803,2012,1071.498528,1284
50957,2013,1502.975858,1284
56392,2014,1194.414548,1284
61727,2015,1342.95329,1284
67301,2016,1621.026045,1284
72522,2017,1759.084372,1284
81664,2018,1512.873663,1284
971,2003,1457.823564,1285
6241,2004,1302.805854,1285
10152,2005,1386.689899,1285
14812,2006,1620.308403,1285
19809,2007,1541.691108,1285
24577,2008,1522.333292,1285
29829,2009,1403.251145,1285
35118,2010,1583.86589,1285
40814,2011,1659.354032,1285
45950,2012,1512.367839,1285
51520,2013,1678.252558,1285
58191,2014,1451.33277,1285
61787,2015,1468.465779,1285
68646,2016,1593.299167,1285
72152,2017,1449.279322,1285
82023,2018,1724.822028,1285
1136,2003,1512.872428,1286
5322,2004,1361.794987,1286
10012,2005,1331.41119,1286
15075,2006,1321.361494,1286
19676,2007,1222.489043,1286
24652,2008,1404.81887,1286
30168,2009,1391.146726,1286
35185,2010,1465.344441,1286
41929,2011,1477.496928,1286
46014,2012,1337.160086,1286
51441,2013,1176.660079,1286
56237,2014,1162.195685,1286
61651,2015,1296.826682,1286
67302,2016,1244.090438,1286
